Date,Close
6/4/2020 16:00:00,98.81
6/5/2020 16:00:00,101.41
6/8/2020 16:00:00,101.92
6/9/2020 16:00:00,102.4
6/10/2020 16:00:00,104.11
6/11/2020 16:00:00,98.14
6/12/2020 16:00:00,99.41
6/15/2020 16:00:00,100.37
6/16/2020 16:00:00,102.51
6/17/2020 16:00:00,102.49
6/18/2020 16:00:00,102.95
6/19/2020 16:00:00,102.24
6/22/2020 16:00:00,103.88
6/23/2020 16:00:00,104.63
6/24/2020 16:00:00,102.27
6/25/2020 16:00:00,103.58
6/26/2020 16:00:00,101.54
6/29/2020 16:00:00,102.65
6/30/2020 16:00:00,104.49
7/1/2020 16:00:00,104.66
7/2/2020 16:00:00,105.27
7/6/2020 16:00:00,107.11
7/7/2020 16:00:00,105.99
7/8/2020 16:00:00,107.72
7/9/2020 16:00:00,108.11
7/10/2020 16:00:00,108.08
7/13/2020 16:00:00,105.84
7/14/2020 16:00:00,107.06
7/15/2020 16:00:00,107.64
7/16/2020 16:00:00,106.31
7/17/2020 16:00:00,106.83
7/20/2020 16:00:00,109.56
7/21/2020 16:00:00,108.46
7/22/2020 16:00:00,109.33
7/23/2020 16:00:00,106.49
7/24/2020 16:00:00,105.2
7/27/2020 16:00:00,106.86
7/28/2020 16:00:00,105.61
7/29/2020 16:00:00,107.14
7/30/2020 16:00:00,107.74
7/31/2020 16:00:00,110.43
8/3/2020 16:00:00,113.15
8/4/2020 16:00:00,113.44
8/5/2020 16:00:00,113.86
8/6/2020 16:00:00,115.46
8/7/2020 16:00:00,113.74
8/10/2020 16:00:00,113.42
8/11/2020 16:00:00,111.38
8/12/2020 16:00:00,113.91
8/13/2020 16:00:00,113.96
8/14/2020 16:00:00,113.88
8/17/2020 16:00:00,114.64
8/18/2020 16:00:00,115.07
8/19/2020 16:00:00,114.93
8/20/2020 16:00:00,116.46
8/21/2020 16:00:00,117.94
8/24/2020 16:00:00,118.96
8/25/2020 16:00:00,119.56
8/26/2020 16:00:00,121.99
8/27/2020 16:00:00,122.09
8/28/2020 16:00:00,123.16
8/31/2020 16:00:00,123.55
9/1/2020 16:00:00,125.91
9/2/2020 16:00:00,127.03
9/3/2020 16:00:00,119.79
9/4/2020 16:00:00,118.12
9/8/2020 16:00:00,112.78
9/9/2020 16:00:00,116.46
9/10/2020 16:00:00,113.83
9/11/2020 16:00:00,112.96
9/14/2020 16:00:00,115.33
9/15/2020 16:00:00,116.47
9/16/2020 16:00:00,114.67
9/17/2020 16:00:00,113.72
9/18/2020 16:00:00,111.76
9/21/2020 16:00:00,112.44
9/22/2020 16:00:00,114.22
9/23/2020 16:00:00,110.66
9/24/2020 16:00:00,111.28
9/25/2020 16:00:00,113.94
9/28/2020 16:00:00,116.12
9/29/2020 16:00:00,115.73
9/30/2020 16:00:00,116.7
