Date,Close
7/2/2020 16:00:00,57.53
7/6/2020 16:00:00,58.35
7/7/2020 16:00:00,58.37
7/8/2020 16:00:00,57.54
7/9/2020 16:00:00,57
7/10/2020 16:00:00,57.99
7/13/2020 16:00:00,57.99
7/14/2020 16:00:00,59.45
7/15/2020 16:00:00,60.45
7/16/2020 16:00:00,60.65
7/17/2020 16:00:00,61.16
7/20/2020 16:00:00,60.63
7/21/2020 16:00:00,61.16
7/22/2020 16:00:00,61.87
7/23/2020 16:00:00,61.68
7/24/2020 16:00:00,61.47
7/27/2020 16:00:00,62.36
7/28/2020 16:00:00,60.99
7/29/2020 16:00:00,61.49
7/30/2020 16:00:00,60.3
7/31/2020 16:00:00,60.36
8/3/2020 16:00:00,60.02
8/4/2020 16:00:00,60.87
8/5/2020 16:00:00,61.76
8/6/2020 16:00:00,61.5
8/7/2020 16:00:00,61.71
8/10/2020 16:00:00,62.31
8/11/2020 16:00:00,62.2
8/12/2020 16:00:00,62.57
8/13/2020 16:00:00,62.56
8/14/2020 16:00:00,62.63
8/17/2020 16:00:00,62.91
8/18/2020 16:00:00,62.65
8/19/2020 16:00:00,62.47
8/20/2020 16:00:00,62.25
8/21/2020 16:00:00,61.89
8/24/2020 16:00:00,62.98
8/25/2020 16:00:00,62.73
8/26/2020 16:00:00,63.39
8/27/2020 16:00:00,63.22
8/28/2020 16:00:00,63.97
8/31/2020 16:00:00,62.99
9/1/2020 16:00:00,64.76
9/2/2020 16:00:00,66.23
9/3/2020 16:00:00,64.4
9/4/2020 16:00:00,64.44
9/8/2020 16:00:00,63.23
9/9/2020 16:00:00,64.86
9/10/2020 16:00:00,64.25
9/11/2020 16:00:00,65.07
9/14/2020 16:00:00,66.01
9/15/2020 16:00:00,66.33
9/16/2020 16:00:00,66.38
9/17/2020 16:00:00,66.87
9/18/2020 16:00:00,65.72
9/21/2020 16:00:00,63.21
9/22/2020 16:00:00,63.33
9/23/2020 16:00:00,61.47
9/24/2020 16:00:00,61.91
9/25/2020 16:00:00,62.46
9/28/2020 16:00:00,63.47
9/29/2020 16:00:00,63
9/30/2020 16:00:00,63.64
